ts_utc,gpu_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_power_w,cpu_util_pct,mem_used_mib,mem_total_mib
2026-07-19T00:30:16Z,0,0,97887,47.17,0.2,4302,181114
2026-07-19T00:30:36Z,0,0,97887,47.18,0.0,4282,181114
2026-07-19T00:30:56Z,0,0,97887,47.18,0.0,4278,181114
2026-07-19T00:31:16Z,0,0,97887,47.17,0.1,4305,181114
2026-07-19T00:31:36Z,0,0,97887,47.17,0.0,4304,181114
2026-07-19T00:31:56Z,0,0,97887,47.18,0.0,4286,181114
2026-07-19T00:32:16Z,0,0,97887,47.17,0.2,4293,181114
2026-07-19T00:32:36Z,0,0,97887,47.20,0.0,4288,181114
2026-07-19T00:32:56Z,0,0,97887,47.19,0.0,4286,181114
2026-07-19T00:33:16Z,0,0,97887,47.19,0.1,4273,181114
2026-07-19T00:33:36Z,0,0,97887,47.17,0.0,4283,181114
2026-07-19T00:33:56Z,0,0,97887,47.17,0.0,4276,181114
2026-07-19T00:34:16Z,0,0,97887,47.19,0.2,4301,181114
2026-07-19T00:34:36Z,0,0,97887,47.19,0.0,4272,181114
2026-07-19T00:34:56Z,0,0,97887,47.17,0.0,4284,181114
2026-07-19T00:35:16Z,0,0,97887,47.19,0.1,4291,181114
2026-07-19T00:35:36Z,0,0,97887,47.20,0.0,4285,181114
2026-07-19T00:35:56Z,0,0,97887,47.17,0.0,4278,181114
2026-07-19T00:36:16Z,0,0,97887,47.17,0.2,4292,181114
2026-07-19T00:36:36Z,0,0,97887,47.19,0.0,4288,181114
2026-07-19T00:36:56Z,0,0,97887,47.19,0.0,4287,181114
2026-07-19T00:37:16Z,0,0,97887,47.19,0.1,4284,181114
2026-07-19T00:37:36Z,0,0,97887,47.21,0.0,4283,181114
2026-07-19T00:37:56Z,0,0,97887,47.18,0.0,4282,181114
2026-07-19T00:38:16Z,0,0,97887,47.17,0.2,4315,181114
2026-07-19T00:38:36Z,0,0,97887,47.18,0.0,4297,181114
2026-07-19T00:38:56Z,0,0,97887,47.20,0.0,4285,181114
2026-07-19T00:39:16Z,0,0,97887,47.21,0.1,4305,181114
2026-07-19T00:39:36Z,0,0,97887,47.22,0.0,4284,181114
2026-07-19T00:39:56Z,0,0,97887,47.17,0.0,4295,181114
2026-07-19T00:40:16Z,0,0,97887,47.18,0.2,4304,181114
2026-07-19T00:40:36Z,0,0,97887,47.19,0.0,4283,181114
2026-07-19T00:40:56Z,0,0,97887,47.18,0.0,4286,181114
2026-07-19T00:41:16Z,0,0,97887,47.18,0.1,4298,181114
2026-07-19T00:41:36Z,0,0,97887,47.18,0.0,4281,181114
2026-07-19T00:41:57Z,0,0,97887,47.20,0.0,4286,181114
2026-07-19T00:42:17Z,0,0,97887,47.18,0.2,4279,181114
2026-07-19T00:42:37Z,0,0,97887,47.18,0.0,4257,181114
2026-07-19T00:42:57Z,0,0,97887,47.18,0.0,4262,181114
2026-07-19T00:43:17Z,0,0,97887,47.17,0.1,4281,181114
2026-07-19T00:43:37Z,0,0,97887,47.20,0.0,4263,181114
2026-07-19T00:43:57Z,0,0,97887,47.18,0.0,4267,181114
2026-07-19T00:44:17Z,0,0,97887,47.17,0.2,4324,181114
2026-07-19T00:44:37Z,0,0,97887,47.20,0.0,4286,181114
2026-07-19T00:44:57Z,0,0,97887,47.18,0.0,4291,181114
2026-07-19T00:45:17Z,0,0,97887,47.18,0.1,4309,181114
2026-07-19T00:45:37Z,0,0,97887,47.18,0.0,4294,181114
2026-07-19T00:45:57Z,0,0,97887,47.19,0.0,4297,181114
2026-07-19T00:46:17Z,0,0,97887,47.19,0.2,4398,181114
2026-07-19T00:46:37Z,0,0,97887,47.19,0.0,4298,181114
2026-07-19T00:46:57Z,0,0,97887,47.17,0.0,4305,181114
2026-07-19T00:47:17Z,0,0,97887,47.18,0.1,4303,181114
2026-07-19T00:47:37Z,0,0,97887,47.19,0.1,4287,181114
2026-07-19T00:47:57Z,0,0,97887,47.21,0.0,4287,181114
2026-07-19T00:48:17Z,0,0,97887,47.21,0.1,4395,181114
2026-07-19T00:48:37Z,0,0,97887,47.21,0.1,4306,181114
2026-07-19T00:48:57Z,0,0,97887,47.18,0.0,4298,181114
2026-07-19T00:49:17Z,0,0,97887,47.18,0.0,4298,181114
2026-07-19T00:49:37Z,0,0,97887,47.19,0.1,4287,181114
2026-07-19T00:49:57Z,0,0,97887,47.18,0.0,4284,181114
2026-07-19T00:50:17Z,0,0,97887,47.19,0.1,4298,181114
2026-07-19T00:50:37Z,0,0,97887,47.18,0.1,4295,181114
2026-07-19T00:50:57Z,0,0,97887,47.18,0.0,4290,181114
2026-07-19T00:51:17Z,0,0,97887,47.17,0.0,4295,181114
2026-07-19T00:51:37Z,0,0,97887,47.19,0.1,4301,181114
2026-07-19T00:51:57Z,0,0,97887,47.18,0.0,4276,181114
2026-07-19T00:52:17Z,0,0,97887,47.17,0.1,4315,181114
2026-07-19T00:52:37Z,0,0,97887,47.19,0.1,4306,181114
2026-07-19T00:52:57Z,0,0,97887,47.17,0.0,4282,181114
2026-07-19T00:53:17Z,0,0,97887,47.19,0.0,4283,181114
2026-07-19T00:53:38Z,0,0,97887,47.18,0.1,4295,181114
2026-07-19T00:53:58Z,0,0,97887,47.17,0.0,4278,181114
2026-07-19T00:54:18Z,0,0,97887,47.18,0.1,4296,181114
2026-07-19T00:54:38Z,0,0,97887,47.18,0.1,4265,181114
2026-07-19T00:54:58Z,0,0,97887,47.18,0.0,4274,181114
2026-07-19T00:55:18Z,0,0,97887,47.18,0.0,4280,181114
2026-07-19T00:55:38Z,0,0,97887,47.20,0.1,4277,181114
2026-07-19T00:55:58Z,0,0,97887,47.17,0.0,4278,181114
2026-07-19T00:56:18Z,0,0,97887,47.17,0.1,4272,181114
2026-07-19T00:56:38Z,0,0,97887,47.17,0.1,4286,181114
2026-07-19T00:56:58Z,0,0,97887,47.17,0.0,4276,181114
2026-07-19T00:57:18Z,0,0,97887,47.18,0.0,4288,181114
2026-07-19T00:57:38Z,0,0,97887,47.17,0.1,4301,181114
2026-07-19T00:57:58Z,0,0,97887,47.19,0.0,4289,181114
2026-07-19T00:58:18Z,0,0,97887,47.17,0.1,4311,181114
2026-07-19T00:58:38Z,0,0,97887,47.17,0.1,4300,181114
2026-07-19T00:58:58Z,0,0,97887,47.19,0.0,4283,181114
2026-07-19T00:59:18Z,0,0,97887,47.18,0.0,4282,181114
2026-07-19T00:59:38Z,0,0,97887,47.17,0.1,4269,181114
2026-07-19T00:59:58Z,0,0,97887,47.17,0.0,4279,181114
2026-07-19T01:00:18Z,0,0,97887,47.17,0.1,4272,181114
2026-07-19T01:00:38Z,0,0,97887,47.19,0.1,4291,181114
2026-07-19T01:00:58Z,0,0,97887,47.17,0.0,4288,181114
2026-07-19T01:01:18Z,0,0,97887,47.19,0.0,4279,181114
2026-07-19T01:01:38Z,0,0,97887,47.17,0.1,4288,181114
2026-07-19T01:01:58Z,0,0,97887,47.21,0.0,4280,181114
2026-07-19T01:02:18Z,0,0,97887,47.18,0.1,4347,181114
2026-07-19T01:02:38Z,0,0,97887,47.17,0.1,4286,181114
2026-07-19T01:02:58Z,0,0,97887,47.18,0.0,4286,181114
2026-07-19T01:03:18Z,0,0,97887,47.19,0.0,4282,181114
2026-07-19T01:03:38Z,0,0,97887,47.17,0.1,4277,181114
2026-07-19T01:03:58Z,0,0,97887,47.17,0.0,4272,181114
2026-07-19T01:04:18Z,0,0,97887,47.18,0.0,4277,181114
2026-07-19T01:04:38Z,0,0,97887,47.17,0.2,4306,181114
2026-07-19T01:04:58Z,0,0,97887,47.18,0.0,4285,181114
2026-07-19T01:05:19Z,0,0,97887,47.18,0.0,4293,181114
2026-07-19T01:05:39Z,0,0,97887,47.19,0.1,4300,181114
2026-07-19T01:05:59Z,0,0,97887,47.18,0.0,4280,181114
2026-07-19T01:06:19Z,0,0,97887,47.19,0.0,4273,181114
2026-07-19T01:06:39Z,0,0,97887,47.17,0.2,4292,181114
2026-07-19T01:06:59Z,0,0,97887,47.19,0.0,4275,181114
2026-07-19T01:07:19Z,0,0,97887,47.17,0.0,4269,181114
2026-07-19T01:07:39Z,0,0,97887,47.18,0.1,4299,181114
2026-07-19T01:07:59Z,0,0,97887,47.17,0.0,4287,181114
2026-07-19T01:08:19Z,0,0,97887,47.18,0.0,4278,181114
2026-07-19T01:08:39Z,0,0,97887,47.17,0.2,4322,181114
2026-07-19T01:08:59Z,0,0,97887,47.17,0.0,4302,181114
2026-07-19T01:09:19Z,0,0,97887,47.17,0.0,4301,181114
2026-07-19T01:09:39Z,0,0,97887,47.18,0.1,4331,181114
2026-07-19T01:09:59Z,0,0,97887,47.19,0.0,4317,181114
2026-07-19T01:10:19Z,0,0,97887,47.18,0.0,4291,181114
2026-07-19T01:10:39Z,0,0,97887,47.18,0.2,4338,181114
2026-07-19T01:10:59Z,0,0,97887,47.21,0.0,4303,181114
2026-07-19T01:11:19Z,0,0,97887,47.20,0.0,4294,181114
2026-07-19T01:11:39Z,0,0,97887,47.19,0.1,4309,181114
2026-07-19T01:11:59Z,0,0,97887,47.20,0.0,4280,181114
2026-07-19T01:12:19Z,0,0,97887,47.20,0.0,4283,181114
2026-07-19T01:12:39Z,0,0,97887,47.19,0.2,4346,181114
2026-07-19T01:12:59Z,0,0,97887,47.19,0.0,4323,181114
2026-07-19T01:13:19Z,0,0,97887,47.19,0.0,4310,181114
2026-07-19T01:13:39Z,0,0,97887,47.20,0.1,4325,181114
2026-07-19T01:13:59Z,0,0,97887,47.17,0.0,4302,181114
2026-07-19T01:14:19Z,0,0,97887,47.17,0.0,4288,181114
2026-07-19T01:14:39Z,0,0,97887,47.19,0.2,4375,181114
2026-07-19T01:14:59Z,0,0,97887,47.19,0.0,4306,181114
2026-07-19T01:15:19Z,0,0,97887,47.19,0.0,4296,181114
2026-07-19T01:15:39Z,0,0,97887,47.20,0.1,4292,181114
2026-07-19T01:15:59Z,0,0,97887,47.19,0.1,4276,181114
2026-07-19T01:16:19Z,0,0,97887,47.19,0.0,4286,181114
2026-07-19T01:16:39Z,0,0,97887,47.18,0.1,4280,181114
2026-07-19T01:16:59Z,0,0,97887,47.20,0.1,4266,181114
2026-07-19T01:17:20Z,0,0,97887,47.19,0.0,4280,181114
2026-07-19T01:17:40Z,0,0,97887,47.19,0.1,4335,181114
2026-07-19T01:18:00Z,0,0,97887,47.20,0.1,4280,181114
2026-07-19T01:18:20Z,0,0,97887,47.18,0.0,4277,181114
2026-07-19T01:18:40Z,0,0,97887,47.20,0.1,4330,181114
2026-07-19T01:19:00Z,0,0,97887,47.20,0.1,4311,181114
2026-07-19T01:19:20Z,0,0,97887,47.17,0.0,4312,181114
2026-07-19T01:19:40Z,0,0,97887,47.19,0.0,4317,181114
2026-07-19T01:20:00Z,0,0,97887,47.17,0.1,4322,181114
2026-07-19T01:20:20Z,0,0,97887,47.21,0.0,4297,181114
2026-07-19T01:20:40Z,0,0,97887,47.19,0.1,4351,181114
2026-07-19T01:21:00Z,0,0,97887,47.20,0.1,4311,181114
2026-07-19T01:21:20Z,0,0,97887,47.19,0.0,4301,181114
2026-07-19T01:21:40Z,0,0,97887,47.18,0.0,4295,181114
2026-07-19T01:22:00Z,0,0,97887,47.17,0.1,4313,181114
2026-07-19T01:22:20Z,0,0,97887,47.17,0.0,4315,181114
2026-07-19T01:22:40Z,0,0,97887,47.19,0.1,4318,181114
2026-07-19T01:23:00Z,0,0,97887,47.20,0.1,4314,181114
2026-07-19T01:23:20Z,0,0,97887,47.17,0.0,4308,181114
2026-07-19T01:23:40Z,0,0,97887,47.18,0.0,4307,181114
2026-07-19T01:24:00Z,0,0,97887,47.19,0.1,4287,181114
2026-07-19T01:24:20Z,0,0,97887,47.18,0.0,4272,181114
2026-07-19T01:24:40Z,0,0,97887,47.20,0.1,4300,181114
2026-07-19T01:25:00Z,0,0,97887,47.20,0.1,4303,181114
2026-07-19T01:25:20Z,0,0,97887,47.19,0.0,4288,181114
2026-07-19T01:25:40Z,0,0,97887,47.20,0.0,4289,181114
2026-07-19T01:26:00Z,0,0,97887,47.19,0.1,4298,181114
2026-07-19T01:26:20Z,0,0,97887,47.18,0.0,4304,181114
2026-07-19T01:26:40Z,0,0,97887,47.18,0.1,4320,181114
2026-07-19T01:27:00Z,0,0,97887,47.18,0.1,4299,181114
2026-07-19T01:27:20Z,0,0,97887,47.17,0.0,4300,181114
2026-07-19T01:27:40Z,0,0,97887,47.17,0.0,4299,181114
2026-07-19T01:28:00Z,0,0,97887,47.19,0.1,4280,181114
2026-07-19T01:28:20Z,0,0,97887,47.17,0.0,4285,181114
2026-07-19T01:28:40Z,0,0,97887,47.19,0.1,4279,181114
2026-07-19T01:29:01Z,0,0,97887,47.20,0.1,4278,181114
2026-07-19T01:29:21Z,0,0,97887,47.19,0.0,4273,181114
2026-07-19T01:29:41Z,0,0,97887,47.18,0.0,4284,181114
2026-07-19T01:30:01Z,0,0,97887,47.20,0.1,4288,181114
2026-07-19T01:30:21Z,0,0,97887,47.22,0.0,4280,181114
2026-07-19T01:30:41Z,0,0,97887,47.18,0.1,4318,181114
2026-07-19T01:31:01Z,0,0,97887,47.20,0.1,4322,181114
2026-07-19T01:31:21Z,0,0,97887,47.19,0.0,4321,181114
2026-07-19T01:31:41Z,0,0,97887,47.18,0.0,4304,181114
2026-07-19T01:32:01Z,0,0,97887,47.19,0.1,4266,181114
2026-07-19T01:32:21Z,0,0,97887,47.20,0.0,4266,181114
2026-07-19T01:32:41Z,0,0,97887,47.20,0.1,4295,181114
2026-07-19T01:33:01Z,0,0,97887,47.20,0.1,4295,181114
2026-07-19T01:33:21Z,0,0,97887,47.17,0.0,4297,181114
2026-07-19T01:33:41Z,0,0,97887,47.17,0.0,4288,181114
2026-07-19T01:34:01Z,0,0,97887,47.19,0.1,4306,181114
2026-07-19T01:34:21Z,0,0,97887,47.22,0.0,4273,181114
2026-07-19T01:34:41Z,0,0,97887,47.20,0.1,4323,181114
2026-07-19T01:35:01Z,0,0,97887,47.17,0.1,4298,181114
2026-07-19T01:35:21Z,0,0,97887,47.17,0.0,4288,181114
2026-07-19T01:35:41Z,0,0,97887,47.19,0.0,4281,181114
2026-07-19T01:36:01Z,0,0,97887,47.17,0.1,4292,181114
2026-07-19T01:36:21Z,0,0,97887,47.21,0.0,4289,181114
2026-07-19T01:36:41Z,0,0,97887,47.19,0.1,4312,181114
2026-07-19T01:37:01Z,0,0,97887,47.17,0.1,4317,181114
2026-07-19T01:37:21Z,0,0,97887,47.19,0.0,4297,181114
2026-07-19T01:37:41Z,0,0,97887,47.20,0.0,4286,181114
2026-07-19T01:38:01Z,0,0,97887,47.20,0.1,4311,181114
2026-07-19T01:38:21Z,0,0,97887,47.18,0.0,4305,181114
2026-07-19T01:38:41Z,0,0,97887,47.18,0.1,4323,181114
2026-07-19T01:39:01Z,0,0,97887,47.19,0.1,4315,181114
2026-07-19T01:39:21Z,0,0,97887,47.18,0.0,4302,181114
2026-07-19T01:39:41Z,0,0,97887,47.22,0.0,4295,181114
2026-07-19T01:40:01Z,0,0,97887,47.20,0.1,4375,181114
2026-07-19T01:40:21Z,0,0,97887,47.19,0.0,4328,181114
2026-07-19T01:40:42Z,0,0,97887,47.17,0.1,4325,181114
2026-07-19T01:41:02Z,0,0,97887,47.17,0.1,4320,181114
2026-07-19T01:41:22Z,0,0,97887,47.18,0.0,4304,181114
2026-07-19T01:41:42Z,0,0,97887,47.18,0.0,4288,181114
2026-07-19T01:42:02Z,0,0,97887,47.20,0.1,4306,181114
2026-07-19T01:42:22Z,0,0,97887,47.20,0.0,4296,181114
2026-07-19T01:42:42Z,0,0,97887,47.20,0.1,4317,181114
2026-07-19T01:43:02Z,0,0,97887,47.18,0.1,4311,181114
2026-07-19T01:43:22Z,0,0,97887,47.19,0.0,4303,181114
2026-07-19T01:43:42Z,0,0,97887,47.22,0.0,4306,181114
2026-07-19T01:44:02Z,0,0,97887,47.22,0.1,4363,181114
2026-07-19T01:44:22Z,0,0,97887,47.20,0.0,4314,181114
2026-07-19T01:44:42Z,0,0,97887,47.19,0.1,4324,181114
2026-07-19T01:45:02Z,0,0,97887,47.20,0.1,4338,181114
2026-07-19T01:45:22Z,0,0,97887,47.22,0.1,4323,181114
2026-07-19T01:45:42Z,0,0,97887,47.20,0.0,4307,181114
2026-07-19T01:46:02Z,0,0,97887,47.21,0.1,4315,181114
2026-07-19T01:46:22Z,0,0,97887,47.22,0.1,4302,181114
2026-07-19T01:46:42Z,0,0,97887,47.20,0.1,4310,181114
2026-07-19T01:47:02Z,0,0,97887,47.19,0.0,4344,181114
2026-07-19T01:47:22Z,0,0,97887,47.20,0.1,4301,181114
2026-07-19T01:47:42Z,0,0,97887,47.23,0.0,4305,181114
2026-07-19T01:48:02Z,0,0,97887,47.19,0.0,4301,181114
2026-07-19T01:48:22Z,0,0,97887,47.19,0.1,4311,181114
2026-07-19T01:48:42Z,0,0,97887,47.22,0.1,4334,181114
2026-07-19T01:49:02Z,0,0,97887,47.20,0.0,4336,181114
2026-07-19T01:49:22Z,0,0,97887,47.24,0.1,4314,181114
2026-07-19T01:49:42Z,0,0,97887,47.19,0.0,4310,181114
2026-07-19T01:50:02Z,0,0,97887,47.19,0.0,4311,181114
2026-07-19T01:50:22Z,0,0,97887,47.18,0.1,4309,181114
2026-07-19T01:50:42Z,0,0,97887,47.20,0.1,4311,181114
2026-07-19T01:51:02Z,0,0,97887,47.18,0.0,4318,181114
2026-07-19T01:51:22Z,0,0,97887,47.17,0.1,4313,181114
2026-07-19T01:51:42Z,0,0,97887,47.19,0.0,4315,181114
2026-07-19T01:52:02Z,0,0,97887,47.20,0.0,4320,181114
2026-07-19T01:52:23Z,0,0,97887,47.20,0.1,4310,181114
2026-07-19T01:52:43Z,0,0,97887,47.21,0.1,4305,181114
2026-07-19T01:53:03Z,0,0,97887,47.18,0.0,4298,181114
2026-07-19T01:53:23Z,0,0,97887,47.18,0.1,4298,181114
2026-07-19T01:53:43Z,0,0,97887,47.19,0.0,4293,181114
2026-07-19T01:54:03Z,0,0,97887,47.19,0.0,4299,181114
2026-07-19T01:54:23Z,0,0,97887,47.18,0.1,4287,181114
2026-07-19T01:54:43Z,0,0,97887,47.18,0.1,4315,181114
2026-07-19T01:55:03Z,0,0,97887,47.18,0.0,4307,181114
2026-07-19T01:55:23Z,0,0,97887,47.19,0.1,4324,181114
2026-07-19T01:55:43Z,0,0,97887,47.17,0.0,4313,181114
2026-07-19T01:56:03Z,0,0,97887,47.18,0.0,4307,181114
2026-07-19T01:56:23Z,0,0,97887,47.18,0.1,4320,181114
2026-07-19T01:56:43Z,0,0,97887,47.18,0.1,4416,181114
2026-07-19T01:57:03Z,0,0,97887,47.20,0.0,4314,181114
2026-07-19T01:57:23Z,0,0,97887,47.17,0.1,4283,181114
2026-07-19T01:57:43Z,0,0,97887,47.18,0.0,4282,181114
2026-07-19T01:58:03Z,0,0,97887,47.19,0.0,4290,181114
2026-07-19T01:58:23Z,0,0,97887,47.18,0.1,4295,181114
2026-07-19T01:58:43Z,0,0,97887,47.18,0.0,4283,181114
2026-07-19T01:59:03Z,0,0,97887,47.17,0.1,4300,181114
2026-07-19T01:59:23Z,0,0,97887,47.18,0.1,4292,181114
2026-07-19T01:59:43Z,0,0,97887,47.18,0.0,4279,181114
2026-07-19T02:00:03Z,0,0,97887,47.18,0.0,4287,181114
2026-07-19T02:00:23Z,0,0,97887,47.19,0.1,4300,181114
2026-07-19T02:00:43Z,0,0,97887,47.19,0.0,4287,181114
2026-07-19T02:01:03Z,0,0,97887,47.18,0.1,4296,181114
2026-07-19T02:01:23Z,0,0,97887,47.17,0.1,4326,181114
2026-07-19T02:01:43Z,0,0,97887,47.18,0.0,4315,181114
2026-07-19T02:02:03Z,0,0,97887,47.19,0.0,4309,181114
2026-07-19T02:02:23Z,0,0,97887,47.18,0.1,4331,181114
2026-07-19T02:02:43Z,0,0,97887,47.19,0.0,4311,181114
2026-07-19T02:03:03Z,0,0,97887,47.18,0.1,4314,181114
2026-07-19T02:03:23Z,0,0,97887,47.21,0.1,4317,181114
2026-07-19T02:03:43Z,0,0,97887,47.19,0.0,4301,181114
2026-07-19T02:04:04Z,0,0,97887,47.17,0.0,4298,181114
2026-07-19T02:04:24Z,0,0,97887,47.17,0.1,4328,181114
2026-07-19T02:04:44Z,0,0,97887,47.19,0.0,4296,181114
2026-07-19T02:05:04Z,0,0,97887,47.20,0.1,4314,181114
2026-07-19T02:05:24Z,0,0,97887,47.20,0.1,4314,181114
2026-07-19T02:05:44Z,0,0,97887,47.21,0.0,4293,181114
2026-07-19T02:06:04Z,0,0,97887,47.20,0.0,4305,181114
2026-07-19T02:06:24Z,0,0,97887,47.21,0.1,4329,181114
2026-07-19T02:06:44Z,0,0,97887,47.18,0.0,4310,181114
2026-07-19T02:07:04Z,0,0,97887,47.18,0.1,4301,181114
2026-07-19T02:07:24Z,0,0,97887,47.18,0.1,4296,181114
2026-07-19T02:07:44Z,0,0,97887,47.21,0.0,4286,181114
2026-07-19T02:08:04Z,0,0,97887,47.19,0.0,4280,181114
