ts_utc,gpu_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_power_w,cpu_util_pct,mem_used_mib,mem_total_mib
2026-07-19T02:45:50Z,0,0,97887,47.53,0.1,4381,181114
2026-07-19T02:46:10Z,0,0,97887,47.55,0.0,4372,181114
2026-07-19T02:46:30Z,0,0,97887,47.54,0.1,4351,181114
2026-07-19T02:46:50Z,0,0,97887,47.55,0.0,4346,181114
2026-07-19T02:47:10Z,0,0,97887,47.52,0.0,4352,181114
2026-07-19T02:47:30Z,0,0,97887,47.53,0.1,4368,181114
2026-07-19T02:47:50Z,0,0,97887,47.52,0.1,4393,181114
2026-07-19T02:48:10Z,0,0,97887,47.53,0.0,4385,181114
2026-07-19T02:48:30Z,0,0,97887,47.52,0.1,4360,181114
2026-07-19T02:48:50Z,0,0,97887,47.53,0.0,4366,181114
2026-07-19T02:49:10Z,0,0,97887,47.54,0.0,4372,181114
2026-07-19T02:49:30Z,0,0,97887,47.52,0.1,4356,181114
2026-07-19T02:49:50Z,0,0,97887,47.53,0.1,4383,181114
2026-07-19T02:50:10Z,0,0,97887,47.53,0.0,4372,181114
2026-07-19T02:50:30Z,0,0,97887,47.54,0.1,4341,181114
2026-07-19T02:50:50Z,0,0,97887,47.53,0.0,4340,181114
2026-07-19T02:51:10Z,0,0,97887,47.53,0.0,4344,181114
2026-07-19T02:51:30Z,0,0,97887,47.53,0.1,4355,181114
2026-07-19T02:51:50Z,0,0,97887,47.53,0.1,4365,181114
2026-07-19T02:52:10Z,0,0,97887,47.53,0.0,4345,181114
2026-07-19T02:52:30Z,0,0,97887,47.55,0.1,4345,181114
2026-07-19T02:52:50Z,0,0,97887,47.55,0.0,4351,181114
2026-07-19T02:53:10Z,0,0,97887,47.55,0.0,4340,181114
2026-07-19T02:53:30Z,0,0,97887,47.53,0.1,4355,181114
2026-07-19T02:53:50Z,0,0,97887,47.53,0.1,4360,181114
2026-07-19T02:54:10Z,0,0,97887,47.53,0.0,4369,181114
2026-07-19T02:54:30Z,0,0,97887,47.53,0.1,4371,181114
2026-07-19T02:54:50Z,0,0,97887,47.53,0.0,4351,181114
2026-07-19T02:55:10Z,0,0,97887,47.50,0.0,4346,181114
2026-07-19T02:55:30Z,0,0,97887,47.53,0.1,4381,181114
2026-07-19T02:55:50Z,0,0,97887,47.55,0.1,4364,181114
2026-07-19T02:56:10Z,0,0,97887,47.53,0.0,4357,181114
2026-07-19T02:56:30Z,0,0,97887,47.55,0.1,4380,181114
2026-07-19T02:56:50Z,0,0,97887,47.54,0.0,4368,181114
2026-07-19T02:57:10Z,0,0,97887,47.53,0.0,4361,181114
2026-07-19T02:57:30Z,0,0,97887,47.51,0.1,4345,181114
2026-07-19T02:57:50Z,0,0,97887,47.55,0.1,4394,181114
2026-07-19T02:58:10Z,0,0,97887,47.53,0.0,4381,181114
2026-07-19T02:58:30Z,0,0,97887,47.54,0.1,4369,181114
2026-07-19T02:58:50Z,0,0,97887,47.53,0.0,4358,181114
2026-07-19T02:59:11Z,0,0,97887,47.53,0.0,4356,181114
2026-07-19T02:59:31Z,0,0,97887,47.52,0.1,4396,181114
2026-07-19T02:59:51Z,0,0,97887,47.51,0.1,4430,181114
2026-07-19T03:00:11Z,0,0,97887,47.54,0.0,4407,181114
2026-07-19T03:00:31Z,0,0,97887,47.52,0.1,4362,181114
2026-07-19T03:00:51Z,0,0,97887,47.56,0.0,4373,181114
2026-07-19T03:01:11Z,0,0,97887,47.52,0.0,4371,181114
2026-07-19T03:01:31Z,0,0,97887,47.52,0.1,4378,181114
2026-07-19T03:01:51Z,0,0,97887,47.54,0.1,4402,181114
2026-07-19T03:02:11Z,0,0,97887,47.54,0.0,4372,181114
2026-07-19T03:02:31Z,0,0,97887,47.53,0.1,4390,181114
2026-07-19T03:02:51Z,0,0,97887,47.55,0.0,4394,181114
2026-07-19T03:03:11Z,0,0,97887,47.54,0.0,4393,181114
2026-07-19T03:03:31Z,0,0,97887,47.56,0.1,4402,181114
2026-07-19T03:03:51Z,0,0,97887,47.54,0.1,4384,181114
2026-07-19T03:04:11Z,0,0,97887,47.55,0.0,4386,181114
2026-07-19T03:04:31Z,0,0,97887,47.52,0.1,4393,181114
2026-07-19T03:04:51Z,0,0,97887,47.52,0.0,4381,181114
2026-07-19T03:05:11Z,0,0,97887,47.53,0.0,4379,181114
2026-07-19T03:05:31Z,0,0,97887,47.52,0.1,4376,181114
2026-07-19T03:05:51Z,0,0,97887,47.51,0.1,4401,181114
2026-07-19T03:06:11Z,0,0,97887,47.53,0.0,4376,181114
2026-07-19T03:06:31Z,0,0,97887,47.53,0.1,4372,181114
2026-07-19T03:06:51Z,0,0,97887,47.53,0.0,4360,181114
2026-07-19T03:07:11Z,0,0,97887,47.52,0.0,4365,181114
2026-07-19T03:07:31Z,0,0,97887,47.51,0.1,4400,181114
2026-07-19T03:07:51Z,0,0,97887,47.51,0.1,4477,181114
2026-07-19T03:08:11Z,0,0,97887,47.49,0.0,4389,181114
2026-07-19T03:08:31Z,0,0,97887,47.52,0.1,4389,181114
2026-07-19T03:08:51Z,0,0,97887,47.52,0.0,4363,181114
2026-07-19T03:09:11Z,0,0,97887,47.53,0.0,4371,181114
2026-07-19T03:09:31Z,0,0,97887,47.49,0.1,4379,181114
2026-07-19T03:09:51Z,0,0,97887,47.51,0.0,4363,181114
2026-07-19T03:10:11Z,0,0,97887,47.53,0.1,4367,181114
2026-07-19T03:10:31Z,0,0,97887,47.54,0.1,4437,181114
2026-07-19T03:10:51Z,0,0,97887,47.53,0.0,4372,181114
2026-07-19T03:11:11Z,0,0,97887,47.55,0.0,4366,181114
2026-07-19T03:11:31Z,0,0,97887,47.50,0.1,4358,181114
2026-07-19T03:11:51Z,0,0,97887,47.52,0.0,4351,181114
2026-07-19T03:12:11Z,0,0,97887,47.49,0.1,4363,181114
2026-07-19T03:12:31Z,0,0,97887,47.51,0.1,4438,181114
2026-07-19T03:12:52Z,0,0,97887,47.54,0.0,4368,181114
2026-07-19T03:13:12Z,0,0,97887,47.53,0.0,4354,181114
2026-07-19T03:13:32Z,0,0,97887,47.49,0.0,4433,181114
2026-07-19T03:13:52Z,0,0,97887,47.51,0.1,4368,181114
2026-07-19T03:14:12Z,0,0,97887,47.51,0.1,4371,181114
2026-07-19T03:14:32Z,0,0,97887,47.52,0.0,4365,181114
2026-07-19T03:14:52Z,0,0,97887,47.49,0.1,4355,181114
2026-07-19T03:15:12Z,0,0,97887,47.49,0.0,4363,181114
2026-07-19T03:15:32Z,0,0,97887,47.51,0.0,4370,181114
2026-07-19T03:15:52Z,0,0,97887,47.50,0.1,4368,181114
2026-07-19T03:16:12Z,0,0,97887,47.52,0.1,4375,181114
2026-07-19T03:16:32Z,0,0,97887,47.52,0.0,4375,181114
2026-07-19T03:16:52Z,0,0,97887,47.50,0.1,4371,181114
2026-07-19T03:17:12Z,0,0,97887,47.53,0.0,4371,181114
2026-07-19T03:17:32Z,0,0,97887,47.50,0.0,4374,181114
2026-07-19T03:17:52Z,0,0,97887,47.52,0.1,4379,181114
2026-07-19T03:18:12Z,0,0,97887,47.50,0.1,4395,181114
2026-07-19T03:18:32Z,0,0,97887,47.51,0.0,4387,181114
2026-07-19T03:18:52Z,0,0,97887,47.51,0.1,4390,181114
2026-07-19T03:19:12Z,0,0,97887,47.53,0.0,4381,181114
2026-07-19T03:19:32Z,0,0,97887,47.54,0.0,4379,181114
2026-07-19T03:19:52Z,0,0,97887,47.53,0.1,4378,181114
2026-07-19T03:20:12Z,0,0,97887,47.50,0.1,4375,181114
2026-07-19T03:20:32Z,0,0,97887,47.51,0.0,4370,181114
2026-07-19T03:20:52Z,0,0,97887,47.53,0.1,4360,181114
2026-07-19T03:21:12Z,0,0,97887,47.53,0.0,4367,181114
2026-07-19T03:21:32Z,0,0,97887,47.50,0.0,4366,181114
2026-07-19T03:21:52Z,0,0,97887,47.52,0.1,4372,181114
2026-07-19T03:22:12Z,0,0,97887,47.49,0.1,4376,181114
2026-07-19T03:22:32Z,0,0,97887,47.51,0.0,4379,181114
2026-07-19T03:22:52Z,0,0,97887,47.50,0.1,4356,181114
2026-07-19T03:23:12Z,0,0,97887,47.53,0.0,4364,181114
2026-07-19T03:23:32Z,0,0,97887,47.50,0.0,4365,181114
2026-07-19T03:23:52Z,0,0,97887,47.50,0.1,4376,181114
2026-07-19T03:24:12Z,0,0,97887,47.48,0.1,4392,181114
2026-07-19T03:24:32Z,0,0,97887,47.48,0.0,4385,181114
2026-07-19T03:24:52Z,0,0,97887,47.51,0.1,4386,181114
2026-07-19T03:25:12Z,0,0,97887,47.51,0.0,4400,181114
2026-07-19T03:25:32Z,0,0,97887,47.51,0.0,4406,181114
2026-07-19T03:25:52Z,0,0,97887,47.50,0.1,4367,181114
2026-07-19T03:26:13Z,0,0,97887,47.52,0.1,4395,181114
2026-07-19T03:26:33Z,0,0,97887,47.51,0.0,4376,181114
2026-07-19T03:26:53Z,0,0,97887,47.52,0.1,4377,181114
2026-07-19T03:27:13Z,0,0,97887,47.54,0.0,4365,181114
2026-07-19T03:27:33Z,0,0,97887,47.53,0.0,4373,181114
2026-07-19T03:27:53Z,0,0,97887,47.56,0.1,4372,181114
2026-07-19T03:28:13Z,0,0,97887,47.54,0.1,4380,181114
2026-07-19T03:28:33Z,0,0,97887,47.52,0.0,4371,181114
2026-07-19T03:28:53Z,0,0,97887,47.55,0.1,4389,181114
2026-07-19T03:29:13Z,0,0,97887,47.53,0.0,4384,181114
2026-07-19T03:29:33Z,0,0,97887,47.54,0.0,4380,181114
2026-07-19T03:29:53Z,0,0,97887,47.53,0.1,4393,181114
2026-07-19T03:30:13Z,0,0,97887,47.55,0.1,4378,181114
2026-07-19T03:30:33Z,0,0,97887,47.54,0.0,4372,181114
2026-07-19T03:30:53Z,0,0,97887,47.53,0.1,4352,181114
2026-07-19T03:31:13Z,0,0,97887,47.54,0.0,4358,181114
2026-07-19T03:31:33Z,0,0,97887,47.52,0.0,4360,181114
2026-07-19T03:31:53Z,0,0,97887,47.53,0.1,4361,181114
2026-07-19T03:32:13Z,0,0,97887,47.53,0.1,4401,181114
2026-07-19T03:32:33Z,0,0,97887,47.54,0.0,4402,181114
2026-07-19T03:32:53Z,0,0,97887,47.54,0.1,4375,181114
2026-07-19T03:33:13Z,0,0,97887,47.54,0.0,4377,181114
2026-07-19T03:33:33Z,0,0,97887,47.53,0.0,4370,181114
2026-07-19T03:33:53Z,0,0,97887,47.55,0.1,4390,181114
2026-07-19T03:34:13Z,0,0,97887,47.54,0.1,4375,181114
2026-07-19T03:34:33Z,0,0,97887,47.52,0.0,4373,181114
2026-07-19T03:34:53Z,0,0,97887,47.53,0.1,4362,181114
2026-07-19T03:35:13Z,0,0,97887,47.55,0.0,4356,181114
2026-07-19T03:35:33Z,0,0,97887,47.54,0.0,4351,181114
2026-07-19T03:35:53Z,0,0,97887,47.53,0.1,4368,181114
2026-07-19T03:36:13Z,0,0,97887,47.49,0.1,4398,181114
2026-07-19T03:36:33Z,0,0,97887,47.52,0.0,4388,181114
2026-07-19T03:36:53Z,0,0,97887,47.52,0.1,4391,181114
2026-07-19T03:37:13Z,0,0,97887,47.54,0.0,4388,181114
2026-07-19T03:37:33Z,0,0,97887,47.50,0.0,4383,181114
2026-07-19T03:37:53Z,0,0,97887,47.53,0.1,4414,181114
2026-07-19T03:38:13Z,0,0,97887,47.54,0.1,4415,181114
2026-07-19T03:38:33Z,0,0,97887,47.53,0.0,4389,181114
2026-07-19T03:38:53Z,0,0,97887,47.51,0.1,4379,181114
2026-07-19T03:39:13Z,0,0,97887,47.51,0.0,4363,181114
2026-07-19T03:39:34Z,0,0,97887,47.52,0.0,4364,181114
2026-07-19T03:39:54Z,0,0,97887,47.52,0.1,4356,181114
2026-07-19T03:40:14Z,0,0,97887,47.49,0.1,4359,181114
2026-07-19T03:40:34Z,0,0,97887,47.51,0.0,4365,181114
2026-07-19T03:40:54Z,0,0,97887,47.52,0.1,4382,181114
2026-07-19T03:41:14Z,0,0,97887,47.51,0.0,4361,181114
2026-07-19T03:41:34Z,0,0,97887,47.52,0.0,4362,181114
2026-07-19T03:41:54Z,0,0,97887,47.51,0.1,4447,181114
2026-07-19T03:42:14Z,0,0,97887,47.52,0.1,4380,181114
2026-07-19T03:42:34Z,0,0,97887,47.54,0.0,4373,181114
2026-07-19T03:42:54Z,0,0,97887,47.52,0.0,4455,181114
2026-07-19T03:43:14Z,0,0,97887,47.53,0.1,4387,181114
2026-07-19T03:43:34Z,0,0,97887,47.52,0.0,4376,181114
2026-07-19T03:43:54Z,0,0,97887,47.52,0.0,4377,181114
2026-07-19T03:44:14Z,0,0,97887,47.53,0.2,4407,181114
2026-07-19T03:44:34Z,0,0,97887,47.52,0.0,4386,181114
2026-07-19T03:44:54Z,0,0,97887,47.50,0.0,4395,181114
2026-07-19T03:45:14Z,0,0,97887,47.53,0.1,4394,181114
2026-07-19T03:45:34Z,0,0,97887,47.50,0.0,4391,181114
2026-07-19T03:45:54Z,0,0,97887,47.54,0.0,4383,181114
2026-07-19T03:46:14Z,0,0,97887,47.51,0.2,4401,181114
2026-07-19T03:46:34Z,0,0,97887,47.51,0.0,4383,181114
2026-07-19T03:46:54Z,0,0,97887,47.50,0.0,4392,181114
2026-07-19T03:47:14Z,0,0,97887,47.53,0.1,4397,181114
2026-07-19T03:47:34Z,0,0,97887,47.54,0.0,4400,181114
2026-07-19T03:47:54Z,0,0,97887,47.53,0.0,4385,181114
2026-07-19T03:48:14Z,0,0,97887,47.52,0.2,4426,181114
2026-07-19T03:48:34Z,0,0,97887,47.51,0.0,4400,181114
2026-07-19T03:48:54Z,0,0,97887,47.51,0.0,4389,181114
2026-07-19T03:49:14Z,0,0,97887,47.52,0.1,4393,181114
2026-07-19T03:49:34Z,0,0,97887,47.53,0.0,4394,181114
2026-07-19T03:49:54Z,0,0,97887,47.49,0.0,4384,181114
2026-07-19T03:50:14Z,0,0,97887,47.50,0.2,4402,181114
2026-07-19T03:50:34Z,0,0,97887,47.45,0.0,4372,181114
2026-07-19T03:50:54Z,0,0,97887,47.49,0.0,4367,181114
2026-07-19T03:51:14Z,0,0,97887,47.54,0.1,4402,181114
2026-07-19T03:51:34Z,0,0,97887,47.54,0.0,4397,181114
2026-07-19T03:51:54Z,0,0,97887,47.53,0.0,4395,181114
2026-07-19T03:52:14Z,0,0,97887,47.52,0.2,4399,181114
2026-07-19T03:52:34Z,0,0,97887,47.51,0.0,4387,181114
2026-07-19T03:52:55Z,0,0,97887,47.51,0.0,4376,181114
2026-07-19T03:53:15Z,0,0,97887,47.53,0.1,4382,181114
2026-07-19T03:53:35Z,0,0,97887,47.55,0.0,4375,181114
2026-07-19T03:53:55Z,0,0,97887,47.53,0.0,4376,181114
2026-07-19T03:54:15Z,0,0,97887,47.53,0.2,4403,181114
2026-07-19T03:54:35Z,0,0,97887,47.51,0.0,4394,181114
2026-07-19T03:54:55Z,0,0,97887,47.54,0.0,4385,181114
2026-07-19T03:55:15Z,0,0,97887,47.50,0.1,4387,181114
2026-07-19T03:55:35Z,0,0,97887,47.52,0.0,4371,181114
2026-07-19T03:55:55Z,0,0,97887,47.53,0.0,4367,181114
2026-07-19T03:56:15Z,0,0,97887,47.51,0.2,4420,181114
2026-07-19T03:56:35Z,0,0,97887,47.49,0.0,4390,181114
2026-07-19T03:56:55Z,0,0,97887,47.47,0.0,4382,181114
2026-07-19T03:57:15Z,0,0,97887,47.51,0.1,4396,181114
2026-07-19T03:57:35Z,0,0,97887,47.53,0.0,4397,181114
2026-07-19T03:57:55Z,0,0,97887,47.50,0.0,4406,181114
2026-07-19T03:58:15Z,0,0,97887,47.55,0.2,4467,181114
2026-07-19T03:58:35Z,0,0,97887,47.54,0.0,4419,181114
2026-07-19T03:58:55Z,0,0,97887,47.53,0.0,4422,181114
2026-07-19T03:59:15Z,0,0,97887,47.50,0.1,4410,181114
2026-07-19T03:59:35Z,0,0,97887,47.55,0.0,4407,181114
2026-07-19T03:59:55Z,0,0,97887,47.52,0.0,4399,181114
2026-07-19T04:00:15Z,0,0,97887,47.53,0.2,4523,181114
2026-07-19T04:00:35Z,0,0,97887,47.49,0.0,4377,181114
2026-07-19T04:00:55Z,0,0,97887,47.54,0.0,4373,181114
2026-07-19T04:01:15Z,0,0,97887,47.52,0.1,4377,181114
2026-07-19T04:01:35Z,0,0,97887,47.54,0.0,4371,181114
2026-07-19T04:01:55Z,0,0,97887,47.55,0.0,4374,181114
2026-07-19T04:02:15Z,0,0,97887,47.52,0.1,4373,181114
2026-07-19T04:02:35Z,0,0,97887,47.52,0.1,4402,181114
2026-07-19T04:02:55Z,0,0,97887,47.54,0.0,4391,181114
2026-07-19T04:03:15Z,0,0,97887,47.54,0.1,4419,181114
2026-07-19T04:03:35Z,0,0,97887,47.54,0.0,4394,181114
2026-07-19T04:03:55Z,0,0,97887,47.54,0.0,4388,181114
2026-07-19T04:04:15Z,0,0,97887,47.53,0.1,4436,181114
2026-07-19T04:04:35Z,0,0,97887,47.54,0.1,4408,181114
2026-07-19T04:04:55Z,0,0,97887,47.52,0.0,4396,181114
2026-07-19T04:05:15Z,0,0,97887,47.51,0.1,4415,181114
2026-07-19T04:05:35Z,0,0,97887,47.53,0.0,4388,181114
2026-07-19T04:05:55Z,0,0,97887,47.51,0.0,4386,181114
2026-07-19T04:06:16Z,0,0,97887,47.56,0.1,4414,181114
2026-07-19T04:06:36Z,0,0,97887,47.56,0.1,4397,181114
2026-07-19T04:06:56Z,0,0,97887,47.54,0.0,4393,181114
2026-07-19T04:07:16Z,0,0,97887,47.55,0.1,4391,181114
2026-07-19T04:07:36Z,0,0,97887,47.50,0.0,4405,181114
2026-07-19T04:07:56Z,0,0,97887,47.50,0.0,4386,181114
2026-07-19T04:08:16Z,0,0,97887,48.32,0.1,4438,181114
2026-07-19T04:08:36Z,0,0,97887,47.53,0.1,4406,181114
2026-07-19T04:08:56Z,0,0,97887,47.53,0.0,4395,181114
2026-07-19T04:09:16Z,0,0,97887,47.50,0.1,4397,181114
2026-07-19T04:09:36Z,0,0,97887,47.52,0.0,4394,181114
2026-07-19T04:09:56Z,0,0,97887,47.55,0.0,4395,181114
2026-07-19T04:10:16Z,0,0,97887,47.54,0.1,4481,181114
2026-07-19T04:10:36Z,0,0,97887,47.53,0.1,4403,181114
2026-07-19T04:10:56Z,0,0,97887,47.53,0.0,4392,181114
2026-07-19T04:11:16Z,0,0,97887,47.54,0.0,4413,181114
2026-07-19T04:11:36Z,0,0,97887,47.51,0.1,4356,181114
2026-07-19T04:11:56Z,0,0,97887,47.56,0.0,4353,181114
2026-07-19T04:12:16Z,0,0,97887,47.56,0.0,4360,181114
2026-07-19T04:12:36Z,0,0,97887,47.51,0.2,4404,181114
2026-07-19T04:12:56Z,0,0,97887,47.55,0.0,4393,181114
2026-07-19T04:13:16Z,0,0,97887,47.53,0.0,4391,181114
2026-07-19T04:13:36Z,0,0,97887,47.53,0.1,4386,181114
2026-07-19T04:13:56Z,0,0,97887,47.54,0.0,4386,181114
2026-07-19T04:14:16Z,0,0,97887,47.52,0.0,4382,181114
2026-07-19T04:14:36Z,0,0,97887,47.53,0.2,4390,181114
2026-07-19T04:14:56Z,0,0,97887,47.53,0.0,4375,181114
2026-07-19T04:15:16Z,0,0,97887,47.52,0.0,4378,181114
2026-07-19T04:15:36Z,0,0,97887,47.54,0.1,4391,181114
2026-07-19T04:15:56Z,0,0,97887,47.54,0.0,4390,181114
2026-07-19T04:16:16Z,0,0,97887,47.51,0.0,4388,181114
2026-07-19T04:16:36Z,0,0,97887,47.56,0.2,4463,181114
2026-07-19T04:16:56Z,0,0,97887,47.56,0.0,4444,181114
2026-07-19T04:17:16Z,0,0,97887,47.50,0.0,4415,181114
2026-07-19T04:17:36Z,0,0,97887,47.53,0.1,4416,181114
2026-07-19T04:17:56Z,0,0,97887,47.54,0.0,4408,181114
2026-07-19T04:18:16Z,0,0,97887,47.55,0.0,4401,181114
2026-07-19T04:18:36Z,0,0,97887,47.55,0.2,4396,181114
2026-07-19T04:18:56Z,0,0,97887,47.52,0.0,4386,181114
2026-07-19T04:19:16Z,0,0,97887,47.53,0.0,4389,181114
2026-07-19T04:19:37Z,0,0,97887,47.53,0.1,4396,181114
2026-07-19T04:19:57Z,0,0,97887,47.56,0.0,4398,181114
2026-07-19T04:20:17Z,0,0,97887,47.56,0.0,4387,181114
2026-07-19T04:20:37Z,0,0,97887,47.50,0.2,4414,181114
2026-07-19T04:20:57Z,0,0,97887,47.54,0.0,4392,181114
2026-07-19T04:21:17Z,0,0,97887,47.55,0.0,4396,181114
2026-07-19T04:21:37Z,0,0,97887,47.52,0.1,4406,181114
2026-07-19T04:21:57Z,0,0,97887,47.55,0.0,4399,181114
2026-07-19T04:22:17Z,0,0,97887,47.51,0.0,4397,181114
2026-07-19T04:22:37Z,0,0,97887,47.53,0.2,4404,181114
2026-07-19T04:22:57Z,0,0,97887,47.54,0.0,4395,181114
2026-07-19T04:23:17Z,0,0,97887,47.55,0.0,4400,181114
2026-07-19T04:23:37Z,0,0,97887,47.55,0.1,4403,181114
2026-07-19T04:23:57Z,0,0,97887,47.56,0.0,4385,181114
2026-07-19T04:24:17Z,0,0,97887,47.50,0.0,4386,181114
2026-07-19T04:24:37Z,0,0,97887,47.52,0.2,4396,181114
2026-07-19T04:24:57Z,0,0,97887,47.51,0.0,4379,181114
2026-07-19T04:25:17Z,0,0,97887,47.53,0.0,4374,181114
2026-07-19T04:25:37Z,0,0,97887,47.54,0.1,4374,181114
2026-07-19T04:25:57Z,0,0,97887,47.52,0.0,4374,181114
2026-07-19T04:26:17Z,0,0,97887,47.53,0.0,4366,181114
2026-07-19T04:26:37Z,0,0,97887,47.53,0.2,4419,181114
2026-07-19T04:26:57Z,0,0,97887,47.53,0.0,4409,181114
2026-07-19T04:27:17Z,0,0,97887,47.51,0.0,4401,181114
2026-07-19T04:27:37Z,0,0,97887,47.52,0.1,4388,181114
2026-07-19T04:27:57Z,0,0,97887,47.53,0.0,4377,181114
2026-07-19T04:28:17Z,0,0,97887,47.54,0.0,4365,181114
2026-07-19T04:28:37Z,0,0,97887,47.48,0.2,4396,181114
2026-07-19T04:28:57Z,0,0,97887,47.48,0.0,4387,181114
2026-07-19T04:29:17Z,0,0,97887,47.53,0.0,4381,181114
2026-07-19T04:29:37Z,0,0,97887,47.52,0.1,4391,181114
2026-07-19T04:29:57Z,0,0,97887,47.53,0.0,4382,181114
2026-07-19T04:30:17Z,0,0,97887,47.55,0.0,4386,181114
2026-07-19T04:30:37Z,0,0,97887,47.56,0.2,4404,181114
2026-07-19T04:30:57Z,0,0,97887,47.55,0.0,4387,181114
2026-07-19T04:31:17Z,0,0,97887,47.52,0.0,4384,181114
2026-07-19T04:31:37Z,0,0,97887,47.54,0.1,4416,181114
2026-07-19T04:31:57Z,0,0,97887,47.50,0.0,4383,181114
2026-07-19T04:32:17Z,0,0,97887,47.51,0.0,4371,181114
2026-07-19T04:32:37Z,0,0,97887,47.53,0.2,4447,181114
2026-07-19T04:32:58Z,0,0,97887,47.56,0.0,4404,181114
2026-07-19T04:33:18Z,0,0,97887,47.54,0.0,4388,181114
2026-07-19T04:33:38Z,0,0,97887,47.53,0.1,4408,181114
2026-07-19T04:33:58Z,0,0,97887,47.51,0.0,4376,181114
2026-07-19T04:34:18Z,0,0,97887,47.49,0.0,4370,181114
2026-07-19T04:34:38Z,0,0,97887,47.54,0.2,4425,181114
2026-07-19T04:34:58Z,0,0,97887,47.52,0.0,4399,181114
2026-07-19T04:35:18Z,0,0,97887,47.48,0.0,4386,181114
2026-07-19T04:35:38Z,0,0,97887,47.51,0.1,4404,181114
2026-07-19T04:35:58Z,0,0,97887,47.53,0.0,4372,181114
2026-07-19T04:36:18Z,0,0,97887,47.51,0.0,4376,181114
2026-07-19T04:36:38Z,0,0,97887,47.53,0.2,4414,181114
2026-07-19T04:36:58Z,0,0,97887,47.50,0.0,4384,181114
2026-07-19T04:37:18Z,0,0,97887,47.45,0.0,4380,181114
2026-07-19T04:37:38Z,0,0,97887,47.53,0.1,4370,181114
2026-07-19T04:37:58Z,0,0,97887,47.53,0.0,4376,181114
2026-07-19T04:38:18Z,0,0,97887,47.54,0.0,4376,181114
2026-07-19T04:38:38Z,0,0,97887,47.53,0.2,4446,181114
2026-07-19T04:38:58Z,0,0,97887,47.52,0.0,4382,181114
2026-07-19T04:39:18Z,0,0,97887,47.53,0.0,4387,181114
2026-07-19T04:39:38Z,0,0,97887,47.54,0.1,4520,181114
2026-07-19T04:39:58Z,0,0,97887,47.51,0.0,4379,181114
2026-07-19T04:40:18Z,0,0,97887,47.53,0.0,4388,181114
2026-07-19T04:40:38Z,0,0,97887,47.53,0.1,4416,181114
2026-07-19T04:40:58Z,0,0,97887,47.54,0.1,4382,181114
2026-07-19T04:41:18Z,0,0,97887,47.54,0.0,4382,181114
2026-07-19T04:41:38Z,0,0,97887,47.55,0.0,4390,181114
2026-07-19T04:41:58Z,0,0,97887,47.54,0.1,4381,181114
2026-07-19T04:42:18Z,0,0,97887,47.54,0.0,4376,181114
2026-07-19T04:42:38Z,0,0,97887,47.53,0.1,4401,181114
2026-07-19T04:42:58Z,0,0,97887,47.53,0.1,4426,181114
2026-07-19T04:43:18Z,0,0,97887,47.53,0.0,4416,181114
2026-07-19T04:43:38Z,0,0,97887,47.49,0.0,4423,181114
2026-07-19T04:43:58Z,0,0,97887,47.53,0.1,4408,181114
2026-07-19T04:44:18Z,0,0,97887,47.55,0.0,4405,181114
2026-07-19T04:44:38Z,0,0,97887,47.53,0.1,4406,181114
2026-07-19T04:44:58Z,0,0,97887,47.54,0.1,4386,181114
2026-07-19T04:45:18Z,0,0,97887,47.48,0.0,4376,181114
2026-07-19T04:45:38Z,0,0,97887,47.45,0.0,4386,181114
2026-07-19T04:45:58Z,0,0,97887,47.50,0.1,4388,181114
2026-07-19T04:46:19Z,0,0,97887,47.51,0.0,4386,181114
2026-07-19T04:46:39Z,0,0,97887,47.50,0.1,4392,181114
2026-07-19T04:46:59Z,0,0,97887,47.52,0.1,4384,181114
2026-07-19T04:47:19Z,0,0,97887,47.52,0.0,4384,181114
2026-07-19T04:47:39Z,0,0,97887,47.52,0.0,4375,181114
2026-07-19T04:47:59Z,0,0,97887,47.53,0.1,4383,181114
2026-07-19T04:48:19Z,0,0,97887,47.53,0.0,4374,181114
2026-07-19T04:48:39Z,0,0,97887,47.49,0.1,4398,181114
2026-07-19T04:48:59Z,0,0,97887,47.49,0.1,4400,181114
2026-07-19T04:49:19Z,0,0,97887,47.51,0.0,4372,181114
2026-07-19T04:49:39Z,0,0,97887,47.53,0.0,4371,181114
2026-07-19T04:49:59Z,0,0,97887,47.52,0.1,4402,181114
2026-07-19T04:50:19Z,0,0,97887,47.49,0.0,4396,181114
2026-07-19T04:50:39Z,0,0,97887,47.53,0.1,4402,181114
2026-07-19T04:50:59Z,0,0,97887,47.50,0.1,4379,181114
2026-07-19T04:51:19Z,0,0,97887,47.48,0.0,4371,181114
2026-07-19T04:51:39Z,0,0,97887,47.45,0.0,4367,181114
2026-07-19T04:51:59Z,0,0,97887,47.44,0.1,4402,181114
2026-07-19T04:52:19Z,0,0,97887,47.51,0.0,4390,181114
2026-07-19T04:52:39Z,0,0,97887,47.48,0.1,4495,181114
2026-07-19T04:52:59Z,0,0,97887,47.50,0.1,4439,181114
2026-07-19T04:53:19Z,0,0,97887,47.50,0.0,4403,181114
2026-07-19T04:53:39Z,0,0,97887,47.52,0.0,4390,181114
2026-07-19T04:53:59Z,0,0,97887,47.53,0.1,4398,181114
2026-07-19T04:54:19Z,0,0,97887,47.54,0.0,4372,181114
